service_id,visit_id,car_id,tanggal,km_saat_servis,cabang,mekanik,kategori_servis,item_servis,qty,harga
SVC025380,V006545,CAR0567,2024-12-21,140860,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Oli,1,78000
SVC022443,V005780,CAR0504,2024-12-21,106457,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Filter Udara,1,242000
SVC025383,V006545,CAR0567,2024-12-21,140860,Cabang Ringroad,Mekanik Tigor,Rem & Kaki,Kampas Rem Depan,1,542000
SVC025379,V006545,CAR0567,2024-12-21,140860,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,540000
SVC027526,V007093,CAR0448,2024-12-21,57433,Cabang Ringroad,Mekanik Dani,Kelistrikan,Aki/Accu,1,971000
SVC027883,V007388,CAR0560,2024-12-21,172212,Cabang Gatot Subroto,Mekanik Hasan,Tune Up,Busi (set),1,445000
SVC019986,V005153,CAR0451,2024-12-21,80698,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,450000
SVC019988,V005153,CAR0451,2024-12-21,80698,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Filter Udara,1,145000
SVC019989,V005153,CAR0451,2024-12-21,80698,Cabang Gatot Subroto,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,372000
SVC012206,V003138,CAR0286,2024-12-21,110172,Cabang Setia Budi,Mekanik Sahat,Drivetrain,Oli Gardan/Transfer,1,386000
SVC019987,V005153,CAR0451,2024-12-21,80698,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Filter Oli,1,94000
SVC009573,V002464,CAR0223,2024-12-21,119338,Cabang Krakatau,Mekanik Sahat,Rem & Kaki,Kampas Rem Belakang,1,654000
SVC009477,V002439,CAR0222,2024-12-21,89630,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Udara,1,233000
SVC009570,V002464,CAR0223,2024-12-21,119338,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Udara,1,163000
SVC009571,V002464,CAR0223,2024-12-21,119338,Cabang Krakatau,Mekanik Sahat,Tune Up,Tune Up / Servis Berkala,1,630000
SVC009572,V002464,CAR0223,2024-12-21,119338,Cabang Krakatau,Mekanik Sahat,Rem & Kaki,Kampas Rem Depan,1,581000
SVC012202,V003138,CAR0286,2024-12-21,110172,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,480000
SVC012203,V003138,CAR0286,2024-12-21,110172,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,100000
SVC012204,V003138,CAR0286,2024-12-21,110172,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Udara,1,175000
SVC009574,V002464,CAR0223,2024-12-21,119338,Cabang Krakatau,Mekanik Sahat,Pendingin,Coolant/Radiator,1,258000
SVC025382,V006545,CAR0567,2024-12-21,140860,Cabang Ringroad,Mekanik Tigor,Tune Up,Tune Up / Servis Berkala,1,700000
SVC009475,V002439,CAR0222,2024-12-21,89630,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,520000
SVC009476,V002439,CAR0222,2024-12-21,89630,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Oli,1,114000
SVC012205,V003138,CAR0286,2024-12-21,110172,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Kabin/AC,1,174000
SVC006685,V001725,CAR0153,2024-12-22,96182,Cabang Sisingamangaraja,Mekanik Tigor,Kelistrikan,Aki/Accu,1,1700000
SVC027496,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Lainnya,Wiper,1,113000
SVC027493,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Udara,1,205000
SVC027495,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Drivetrain,Oli Gardan/Transfer,1,261000
SVC027491,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,780000
SVC006683,V001725,CAR0153,2024-12-22,96182,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,420000
SVC006684,V001725,CAR0153,2024-12-22,96182,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Udara,1,224000
SVC027494,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Kabin/AC,1,186000
SVC027492,V007075,CAR0620,2024-12-22,34471,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Oli,1,93000
SVC002760,V000710,CAR0066,2024-12-23,101755,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Kabin/AC,1,175000
SVC002453,V000630,CAR0060,2024-12-23,78093,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,520000
SVC002454,V000630,CAR0060,2024-12-23,78093,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,113000
SVC023845,V006153,CAR0531,2024-12-23,138045,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC023846,V006153,CAR0531,2024-12-23,138045,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Oli,1,73000
SVC023847,V006153,CAR0531,2024-12-23,138045,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Udara,1,187000
SVC002758,V000710,CAR0066,2024-12-23,101755,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Oli,1,92000
SVC002759,V000710,CAR0066,2024-12-23,101755,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Udara,1,182000
SVC002757,V000710,CAR0066,2024-12-23,101755,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,520000
SVC011277,V002902,CAR0263,2024-12-23,107066,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC002455,V000630,CAR0060,2024-12-23,78093,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Udara,1,203000
SVC002761,V000710,CAR0066,2024-12-23,101755,Cabang Sisingamangaraja,Mekanik Rudi,Pendingin,Coolant/Radiator,1,150000
SVC028903,V008253,CAR0036,2024-12-24,161469,Cabang Krakatau,Mekanik Joni,Pendingin,Coolant/Radiator,1,173000
SVC022595,V005822,CAR0508,2024-12-24,47845,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Udara,1,174000
SVC022594,V005822,CAR0508,2024-12-24,47845,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Oli,1,85000
SVC015147,V003905,CAR0347,2024-12-24,132175,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC015789,V004067,CAR0362,2024-12-24,73719,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Oli,1,105000
SVC022593,V005822,CAR0508,2024-12-24,47845,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,420000
SVC001881,V000483,CAR0046,2024-12-24,65941,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Oli,1,78000
SVC004026,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Rem & Kaki,Kampas Rem Belakang,1,725000
SVC004025,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,450000
SVC004024,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Tune Up,Busi (set),1,394000
SVC004023,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Udara,1,221000
SVC000171,V000045,CAR0005,2024-12-24,78048,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Udara,1,164000
SVC004022,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,62000
SVC004021,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC001880,V000483,CAR0046,2024-12-24,65941,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,540000
SVC022596,V005822,CAR0508,2024-12-24,47845,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Kabin/AC,1,177000
SVC015788,V004067,CAR0362,2024-12-24,73719,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC000170,V000045,CAR0005,2024-12-24,78048,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,450000
SVC025954,V006688,CAR0579,2024-12-24,121340,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Udara,1,164000
SVC001882,V000483,CAR0046,2024-12-24,65941,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,160000
SVC025952,V006688,CAR0579,2024-12-24,121340,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,780000
SVC001883,V000483,CAR0046,2024-12-24,65941,Cabang Sisingamangaraja,Mekanik Tigor,Tune Up,Tune Up / Servis Berkala,1,498000
SVC014561,V003746,CAR0337,2024-12-24,123723,Cabang Setia Budi,Mekanik Beni,Tune Up,Tune Up / Servis Berkala,1,480000
SVC014560,V003746,CAR0337,2024-12-24,123723,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,104000
SVC014559,V003746,CAR0337,2024-12-24,123723,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC004027,V001041,CAR0091,2024-12-24,29313,Cabang Setia Budi,Mekanik Beni,Kelistrikan,Aki/Accu,1,1682000
SVC025953,V006688,CAR0579,2024-12-24,121340,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Oli,1,94000
SVC001884,V000483,CAR0046,2024-12-24,65941,Cabang Sisingamangaraja,Mekanik Tigor,Pendingin,Coolant/Radiator,1,259000
SVC010181,V002623,CAR0238,2024-12-24,104297,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Udara,1,149000
SVC010180,V002623,CAR0238,2024-12-24,104297,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Oli,1,62000
SVC015149,V003905,CAR0347,2024-12-24,132175,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,157000
SVC015148,V003905,CAR0347,2024-12-24,132175,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Oli,1,68000
SVC010179,V002623,CAR0238,2024-12-24,104297,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,330000
SVC014036,V003608,CAR0329,2024-12-25,94403,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Oli,1,97000
SVC014035,V003608,CAR0329,2024-12-25,94403,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC014038,V003608,CAR0329,2024-12-25,94403,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Kabin/AC,1,168000
SVC014037,V003608,CAR0329,2024-12-25,94403,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,191000
SVC026146,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Rem & Kaki,Kampas Rem Belakang,1,617000
SVC017681,V004552,CAR0401,2024-12-26,127645,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Oli,1,66000
SVC026143,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Tune Up,Busi (set),1,429000
SVC026142,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Udara,1,154000
SVC017680,V004552,CAR0401,2024-12-26,127645,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,330000
SVC019788,V005102,CAR0447,2024-12-26,68298,Cabang Gatot Subroto,Mekanik Sahat,Kelistrikan,Aki/Accu,1,901000
SVC019787,V005102,CAR0447,2024-12-26,68298,Cabang Gatot Subroto,Mekanik Sahat,Tune Up,Busi (set),1,367000
SVC017682,V004552,CAR0401,2024-12-26,127645,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Udara,1,129000
SVC019785,V005102,CAR0447,2024-12-26,68298,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Filter Oli,1,61000
SVC019784,V005102,CAR0447,2024-12-26,68298,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,500000
SVC017683,V004552,CAR0401,2024-12-26,127645,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Kabin/AC,1,105000
SVC026141,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Oli,1,119000
SVC026140,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,480000
SVC026144,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Tune Up,Tune Up / Servis Berkala,1,703000
SVC026145,V006737,CAR0584,2024-12-26,64427,Cabang Setia Budi,Mekanik Dani,Rem & Kaki,Kampas Rem Depan,1,512000
SVC019786,V005102,CAR0447,2024-12-26,68298,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Filter Udara,1,122000
SVC027152,V006988,CAR0611,2024-12-26,73169,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,330000
SVC027155,V006988,CAR0611,2024-12-26,73169,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Kabin/AC,1,161000
SVC006144,V001577,CAR0144,2024-12-26,92482,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,420000
SVC006145,V001577,CAR0144,2024-12-26,92482,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Oli,1,67000
SVC006146,V001577,CAR0144,2024-12-26,92482,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Udara,1,139000
SVC006147,V001577,CAR0144,2024-12-26,92482,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,156000
SVC006148,V001577,CAR0144,2024-12-26,92482,Cabang Ringroad,Mekanik Tigor,Kelistrikan,Aki/Accu,1,1347000
SVC027153,V006988,CAR0611,2024-12-26,73169,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Oli,1,114000
SVC027154,V006988,CAR0611,2024-12-26,73169,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,168000
SVC005752,V001472,CAR0134,2024-12-26,129502,Cabang Ringroad,Mekanik Tigor,Lainnya,Wiper,1,114000
SVC023212,V005980,CAR0522,2024-12-26,92526,Cabang Krakatau,Mekanik Anto,Rem & Kaki,Kampas Rem Depan,1,581000
SVC027156,V006988,CAR0611,2024-12-26,73169,Cabang Sisingamangaraja,Mekanik Anto,Pendingin,Coolant/Radiator,1,148000
SVC023211,V005980,CAR0522,2024-12-26,92526,Cabang Krakatau,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,593000
SVC023209,V005980,CAR0522,2024-12-26,92526,Cabang Krakatau,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,640000
SVC005749,V001472,CAR0134,2024-12-26,129502,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,450000
SVC005750,V001472,CAR0134,2024-12-26,129502,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Udara,1,155000
SVC005751,V001472,CAR0134,2024-12-26,129502,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,128000
SVC023756,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Tune Up,Tune Up / Servis Berkala,1,370000
SVC023755,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Tune Up,Busi (set),1,423000
SVC023754,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Kabin/AC,1,103000
SVC023753,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Udara,1,203000
SVC023752,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Filter Oli,1,117000
SVC023751,V006129,CAR0530,2024-12-26,64522,Cabang Setia Budi,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,330000
SVC023210,V005980,CAR0522,2024-12-26,92526,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Oli,1,67000
SVC013941,V003581,CAR0327,2024-12-27,89132,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Kabin/AC,1,172000
SVC013940,V003581,CAR0327,2024-12-27,89132,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Udara,1,154000
SVC013939,V003581,CAR0327,2024-12-27,89132,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Oli,1,94000
SVC004468,V001154,CAR0105,2024-12-27,66613,Cabang Krakatau,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,720000
SVC007955,V002054,CAR0178,2024-12-27,121209,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,450000
SVC007956,V002054,CAR0178,2024-12-27,121209,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Oli,1,68000
SVC007957,V002054,CAR0178,2024-12-27,121209,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Udara,1,186000
SVC007959,V002054,CAR0178,2024-12-27,121209,Cabang Gatot Subroto,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,357000
SVC016325,V004203,CAR0372,2024-12-27,71103,Cabang Gatot Subroto,Mekanik Joni,Lainnya,Wiper,1,131000
SVC016324,V004203,CAR0372,2024-12-27,71103,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Filter Oli,1,81000
SVC016323,V004203,CAR0372,2024-12-27,71103,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC013938,V003581,CAR0327,2024-12-27,89132,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC007958,V002054,CAR0178,2024-12-27,121209,Cabang Gatot Subroto,Mekanik Anto,Tune Up,Busi (set),1,455000
SVC026450,V006812,CAR0591,2024-12-27,45054,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,250000
SVC026449,V006812,CAR0591,2024-12-27,45054,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Oli,1,114000
SVC004470,V001154,CAR0105,2024-12-27,66613,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Udara,1,234000
SVC014403,V003704,CAR0334,2024-12-27,98867,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Udara,1,250000
SVC014402,V003704,CAR0334,2024-12-27,98867,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Oli,1,68000
SVC014401,V003704,CAR0334,2024-12-27,98867,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,420000
SVC004471,V001154,CAR0105,2024-12-27,66613,Cabang Krakatau,Mekanik Anto,Kelistrikan,Aki/Accu,1,1190000
SVC022037,V005673,CAR0495,2024-12-27,65109,Cabang Krakatau,Mekanik Tigor,Lainnya,Wiper,1,151000
SVC022036,V005673,CAR0495,2024-12-27,65109,Cabang Krakatau,Mekanik Tigor,Tune Up,Busi (set),1,354000
SVC022035,V005673,CAR0495,2024-12-27,65109,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,190000
SVC022034,V005673,CAR0495,2024-12-27,65109,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Oli,1,119000
SVC026448,V006812,CAR0591,2024-12-27,45054,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,420000
SVC022033,V005673,CAR0495,2024-12-27,65109,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC004469,V001154,CAR0105,2024-12-27,66613,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Oli,1,103000
SVC005955,V001526,CAR0139,2024-12-27,87071,Cabang Setia Budi,Mekanik Beni,Tune Up,Busi (set),1,429000
SVC005954,V001526,CAR0139,2024-12-27,87071,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Udara,1,202000
SVC005953,V001526,CAR0139,2024-12-27,87071,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,65000
SVC005952,V001526,CAR0139,2024-12-27,87071,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,520000
SVC026451,V006812,CAR0591,2024-12-27,45054,Cabang Sisingamangaraja,Mekanik Anto,Kelistrikan,Aki/Accu,1,1208000
SVC019160,V004936,CAR0434,2024-12-28,115374,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,147000
SVC018887,V004868,CAR0429,2024-12-28,144534,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,420000
SVC018889,V004868,CAR0429,2024-12-28,144534,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Udara,1,176000
SVC018890,V004868,CAR0429,2024-12-28,144534,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Kabin/AC,1,114000
SVC019159,V004936,CAR0434,2024-12-28,115374,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Oli,1,109000
SVC019158,V004936,CAR0434,2024-12-28,115374,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,520000
SVC001470,V000379,CAR0036,2024-12-28,120119,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,330000
SVC019161,V004936,CAR0434,2024-12-28,115374,Cabang Krakatau,Mekanik Tigor,Rem & Kaki,Kampas Rem Depan,1,593000
SVC018888,V004868,CAR0429,2024-12-28,144534,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Oli,1,72000
SVC001471,V000379,CAR0036,2024-12-28,120119,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Oli,1,92000
SVC003375,V000875,CAR0078,2024-12-28,81948,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,650000
SVC002269,V000585,CAR0054,2024-12-28,123386,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Oli,1,100000
SVC002268,V000585,CAR0054,2024-12-28,123386,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,420000
SVC001472,V000379,CAR0036,2024-12-28,120119,Cabang Sisingamangaraja,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,407000
SVC019162,V004936,CAR0434,2024-12-28,115374,Cabang Krakatau,Mekanik Tigor,Rem & Kaki,Kampas Rem Belakang,1,391000
SVC003378,V000875,CAR0078,2024-12-28,81948,Cabang Sisingamangaraja,Mekanik Beni,Lainnya,Wiper,1,181000
SVC003377,V000875,CAR0078,2024-12-28,81948,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,161000
SVC003376,V000875,CAR0078,2024-12-28,81948,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Oli,1,98000
SVC002271,V000585,CAR0054,2024-12-28,123386,Cabang Sisingamangaraja,Mekanik Anto,Drivetrain,Oli Gardan/Transfer,1,447000
SVC008074,V002084,CAR0183,2024-12-28,91849,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,510000
SVC008075,V002084,CAR0183,2024-12-28,91849,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,101000
SVC008076,V002084,CAR0183,2024-12-28,91849,Cabang Setia Budi,Mekanik Sahat,Lainnya,Wiper,1,90000
SVC006215,V001596,CAR0145,2024-12-28,142054,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,650000
SVC006216,V001596,CAR0145,2024-12-28,142054,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Oli,1,90000
SVC006217,V001596,CAR0145,2024-12-28,142054,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Udara,1,240000
SVC006218,V001596,CAR0145,2024-12-28,142054,Cabang Ringroad,Mekanik Sahat,Tune Up,Tune Up / Servis Berkala,1,387000
SVC002270,V000585,CAR0054,2024-12-28,123386,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,156000
SVC012809,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Oli & Filter,Filter Udara,1,192000
SVC013353,V003429,CAR0314,2024-12-29,33411,Cabang Sisingamangaraja,Mekanik Rudi,Pendingin,Coolant/Radiator,1,190000
SVC013350,V003429,CAR0314,2024-12-29,33411,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Oli,1,60000
SVC013351,V003429,CAR0314,2024-12-29,33411,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Udara,1,251000
SVC013352,V003429,CAR0314,2024-12-29,33411,Cabang Sisingamangaraja,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,499000
SVC012808,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Oli & Filter,Filter Oli,1,87000
SVC012813,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Kelistrikan,Aki/Accu,1,1420000
SVC012812,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Rem & Kaki,Kampas Rem Belakang,1,646000
SVC012811,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,743000
SVC012810,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,647000
SVC013349,V003429,CAR0314,2024-12-29,33411,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,780000
SVC025215,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Lainnya,Wiper,1,131000
SVC012807,V003293,CAR0300,2024-12-29,85407,Cabang Ringroad,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,560000
SVC025211,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Udara,1,153000
SVC025213,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Rem & Kaki,Kampas Rem Belakang,1,595000
SVC025214,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Pendingin,Coolant/Radiator,1,233000
SVC025210,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Oli,1,109000
SVC025209,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,540000
SVC025212,V006503,CAR0564,2024-12-29,66586,Cabang Krakatau,Mekanik Sahat,Rem & Kaki,Kampas Rem Depan,1,555000
SVC003456,V000896,CAR0080,2024-12-30,97948,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,480000
